timestamp,site_id,solar_generation_kwh,wind_generation_kwh,energy_consumption_kwh,battery_soc,battery_charge_kwh,battery_discharge_kwh,grid_import_kwh,grid_export_kwh
2026-01-25T12:00:00+00:00,site_002,118.96,5.17,62.19,74.7,40.0,0.0,0.0,21.94
2026-01-25T13:00:00+00:00,site_002,92.71,5.47,62.07,92.8,36.11,0.0,0.0,0.0
2026-01-25T14:00:00+00:00,site_002,86.31,16.17,62.95,100.0,14.4,0.0,0.0,25.13
2026-01-25T15:00:00+00:00,site_002,78.0,14.43,63.24,100.0,0.0,0.0,0.0,29.19
2026-01-25T16:00:00+00:00,site_002,55.4,11.89,62.64,100.0,0.0,0.0,0.0,4.65
2026-01-25T17:00:00+00:00,site_002,26.27,20.39,80.71,83.0,0.0,34.05,0.0,0.0
2026-01-25T18:00:00+00:00,site_002,0.0,18.46,81.33,63.0,0.0,40.0,22.87,0.0
2026-01-25T19:00:00+00:00,site_002,0.0,30.94,82.86,43.0,0.0,40.0,11.92,0.0
2026-01-25T20:00:00+00:00,site_002,0.0,26.76,84.31,23.0,0.0,40.0,17.55,0.0
2026-01-25T21:00:00+00:00,site_002,0.0,43.02,81.59,10.0,0.0,26.0,12.57,0.0
2026-01-25T22:00:00+00:00,site_002,0.0,43.52,50.8,10.0,0.0,0.0,7.28,0.0
2026-01-25T23:00:00+00:00,site_002,0.0,30.76,53.74,10.0,0.0,0.0,22.98,0.0
2026-01-26T00:00:00+00:00,site_002,0.0,45.86,60.02,10.0,0.0,0.0,14.16,0.0
2026-01-26T01:00:00+00:00,site_002,0.0,31.56,61.64,10.0,0.0,0.0,30.08,0.0
2026-01-26T02:00:00+00:00,site_002,0.0,28.11,61.67,10.0,0.0,0.0,33.56,0.0
2026-01-26T03:00:00+00:00,site_002,0.0,34.9,58.84,10.0,0.0,0.0,23.94,0.0
2026-01-26T04:00:00+00:00,site_002,0.0,27.33,61.25,10.0,0.0,0.0,33.92,0.0
2026-01-26T05:00:00+00:00,site_002,0.0,17.13,62.38,10.0,0.0,0.0,45.25,0.0
2026-01-26T06:00:00+00:00,site_002,0.0,23.19,58.24,10.0,0.0,0.0,35.05,0.0
2026-01-26T07:00:00+00:00,site_002,31.02,21.86,96.27,10.0,0.0,0.0,43.39,0.0
2026-01-26T08:00:00+00:00,site_002,45.3,18.79,95.08,10.0,0.0,0.0,30.99,0.0
2026-01-26T09:00:00+00:00,site_002,71.71,12.84,95.37,10.0,0.0,0.0,10.82,0.0
2026-01-26T10:00:00+00:00,site_002,81.92,13.41,81.15,17.1,14.18,0.0,0.0,0.0
2026-01-26T11:00:00+00:00,site_002,95.66,11.24,81.31,29.9,25.59,0.0,0.0,0.0
2026-01-26T12:00:00+00:00,site_002,98.1,9.61,78.69,44.4,29.02,0.0,0.0,0.0
2026-01-26T13:00:00+00:00,site_002,111.0,0.11,81.59,59.2,29.52,0.0,0.0,0.0
2026-01-26T14:00:00+00:00,site_002,81.0,1.79,78.53,61.3,4.26,0.0,0.0,0.0
2026-01-26T15:00:00+00:00,site_002,67.85,5.89,79.31,58.5,0.0,5.57,0.0,0.0
2026-01-26T16:00:00+00:00,site_002,52.85,9.03,81.52,48.7,0.0,19.64,0.0,0.0
2026-01-26T17:00:00+00:00,site_002,25.59,9.41,107.98,28.7,0.0,40.0,32.98,0.0
2026-01-26T18:00:00+00:00,site_002,0.0,31.16,107.15,10.0,0.0,37.4,38.59,0.0
2026-01-26T19:00:00+00:00,site_002,0.0,16.44,108.86,10.0,0.0,0.0,92.42,0.0
2026-01-26T20:00:00+00:00,site_002,0.0,38.14,109.68,10.0,0.0,0.0,71.54,0.0
2026-01-26T21:00:00+00:00,site_002,0.0,36.49,106.25,10.0,0.0,0.0,69.76,0.0
2026-01-26T22:00:00+00:00,site_002,0.0,27.29,60.56,10.0,0.0,0.0,33.27,0.0
2026-01-26T23:00:00+00:00,site_002,0.0,41.46,58.51,10.0,0.0,0.0,17.05,0.0
2026-01-27T00:00:00+00:00,site_002,0.0,32.62,59.16,10.0,0.0,0.0,26.54,0.0
2026-01-27T01:00:00+00:00,site_002,0.0,46.76,59.48,10.0,0.0,0.0,12.72,0.0
2026-01-27T02:00:00+00:00,site_002,0.0,34.78,58.5,10.0,0.0,0.0,23.72,0.0
2026-01-27T03:00:00+00:00,site_002,0.0,26.6,58.2,10.0,0.0,0.0,31.6,0.0
2026-01-27T04:00:00+00:00,site_002,0.0,25.81,62.01,10.0,0.0,0.0,36.2,0.0
2026-01-27T05:00:00+00:00,site_002,0.0,22.64,61.69,10.0,0.0,0.0,39.05,0.0
2026-01-27T06:00:00+00:00,site_002,0.0,27.66,58.23,10.0,0.0,0.0,30.57,0.0
2026-01-27T07:00:00+00:00,site_002,29.91,21.88,93.85,10.0,0.0,0.0,42.06,0.0
2026-01-27T08:00:00+00:00,site_002,50.36,13.75,96.11,10.0,0.0,0.0,32.0,0.0
2026-01-27T09:00:00+00:00,site_002,82.27,3.75,97.07,10.0,0.0,0.0,11.05,0.0
2026-01-27T10:00:00+00:00,site_002,82.69,7.53,82.81,13.7,7.41,0.0,0.0,0.0
2026-01-27T11:00:00+00:00,site_002,94.81,5.73,82.25,22.8,18.29,0.0,0.0,0.0
2026-01-27T12:00:00+00:00,site_002,114.0,10.48,81.98,42.8,40.0,0.0,0.0,2.5
2026-01-27T13:00:00+00:00,site_002,90.21,11.93,78.29,54.7,23.85,0.0,0.0,0.0
2026-01-27T14:00:00+00:00,site_002,102.43,2.7,80.08,67.2,25.05,0.0,0.0,0.0
2026-01-27T15:00:00+00:00,site_002,76.17,17.94,81.39,73.6,12.72,0.0,0.0,0.0
2026-01-27T16:00:00+00:00,site_002,47.72,12.6,79.79,63.9,0.0,19.47,0.0,0.0
2026-01-27T17:00:00+00:00,site_002,23.52,22.31,109.69,43.9,0.0,40.0,23.86,0.0
2026-01-27T18:00:00+00:00,site_002,0.0,15.11,110.1,23.9,0.0,40.0,54.99,0.0
2026-01-27T19:00:00+00:00,site_002,0.0,18.64,107.56,10.0,0.0,27.8,61.12,0.0
2026-01-27T20:00:00+00:00,site_002,0.0,20.92,106.81,10.0,0.0,0.0,85.89,0.0
2026-01-27T21:00:00+00:00,site_002,0.0,29.39,109.02,10.0,0.0,0.0,79.63,0.0
2026-01-27T22:00:00+00:00,site_002,0.0,39.05,61.84,10.0,0.0,0.0,22.79,0.0
2026-01-27T23:00:00+00:00,site_002,0.0,38.52,60.83,10.0,0.0,0.0,22.31,0.0
2026-01-28T00:00:00+00:00,site_002,0.0,47.06,61.35,10.0,0.0,0.0,14.29,0.0
2026-01-28T01:00:00+00:00,site_002,0.0,33.75,60.62,10.0,0.0,0.0,26.87,0.0
2026-01-28T02:00:00+00:00,site_002,0.0,39.5,58.48,10.0,0.0,0.0,18.98,0.0
2026-01-28T03:00:00+00:00,site_002,0.0,36.34,59.24,10.0,0.0,0.0,22.9,0.0
2026-01-28T04:00:00+00:00,site_002,0.0,26.91,61.38,10.0,0.0,0.0,34.47,0.0
2026-01-28T05:00:00+00:00,site_002,0.0,24.08,62.2,10.0,0.0,0.0,38.12,0.0
2026-01-28T06:00:00+00:00,site_002,0.0,32.26,58.27,10.0,0.0,0.0,26.01,0.0
2026-01-28T07:00:00+00:00,site_002,28.29,11.76,97.24,10.0,0.0,0.0,57.19,0.0
2026-01-28T08:00:00+00:00,site_002,57.78,22.39,93.37,10.0,0.0,0.0,13.2,0.0
2026-01-28T09:00:00+00:00,site_002,74.07,6.71,97.85,10.0,0.0,0.0,17.07,0.0
2026-01-28T10:00:00+00:00,site_002,79.25,3.96,81.22,11.0,1.99,0.0,0.0,0.0
2026-01-28T11:00:00+00:00,site_002,98.62,2.71,80.3,21.5,21.03,0.0,0.0,0.0
2026-01-28T12:00:00+00:00,site_002,114.04,6.46,82.28,40.6,38.22,0.0,0.0,0.0
2026-01-28T13:00:00+00:00,site_002,99.89,0.39,80.49,50.5,19.79,0.0,0.0,0.0
2026-01-28T14:00:00+00:00,site_002,94.92,1.56,80.06,58.7,16.42,0.0,0.0,0.0
2026-01-28T15:00:00+00:00,site_002,75.46,1.9,78.45,58.2,0.0,1.09,0.0,0.0
2026-01-28T16:00:00+00:00,site_002,54.06,17.38,79.52,54.2,0.0,8.08,0.0,0.0
2026-01-28T17:00:00+00:00,site_002,27.24,12.75,108.86,34.2,0.0,40.0,28.87,0.0
2026-01-28T18:00:00+00:00,site_002,0.0,19.77,105.77,14.2,0.0,40.0,46.0,0.0
2026-01-28T19:00:00+00:00,site_002,0.0,20.84,107.77,10.0,0.0,8.4,78.53,0.0
2026-01-28T20:00:00+00:00,site_002,0.0,31.2,108.6,10.0,0.0,0.0,77.4,0.0
2026-01-28T21:00:00+00:00,site_002,0.0,32.57,108.79,10.0,0.0,0.0,76.22,0.0
2026-01-28T22:00:00+00:00,site_002,0.0,39.81,58.57,10.0,0.0,0.0,18.76,0.0
2026-01-28T23:00:00+00:00,site_002,0.0,42.18,59.11,10.0,0.0,0.0,16.93,0.0
2026-01-29T00:00:00+00:00,site_002,0.0,34.33,62.15,10.0,0.0,0.0,27.82,0.0
2026-01-29T01:00:00+00:00,site_002,0.0,46.28,59.46,10.0,0.0,0.0,13.18,0.0
2026-01-29T02:00:00+00:00,site_002,0.0,35.93,61.51,10.0,0.0,0.0,25.58,0.0
2026-01-29T03:00:00+00:00,site_002,0.0,24.02,58.82,10.0,0.0,0.0,34.8,0.0
2026-01-29T04:00:00+00:00,site_002,0.0,22.81,61.58,10.0,0.0,0.0,38.77,0.0
2026-01-29T05:00:00+00:00,site_002,0.0,30.81,58.53,10.0,0.0,0.0,27.72,0.0
2026-01-29T06:00:00+00:00,site_002,0.0,16.25,62.65,10.0,0.0,0.0,46.4,0.0
2026-01-29T07:00:00+00:00,site_002,26.34,17.76,96.91,10.0,0.0,0.0,52.81,0.0
2026-01-29T08:00:00+00:00,site_002,55.75,7.16,95.07,10.0,0.0,0.0,32.16,0.0
2026-01-29T09:00:00+00:00,site_002,83.3,18.64,95.94,13.0,6.0,0.0,0.0,0.0
2026-01-29T10:00:00+00:00,site_002,98.0,8.52,81.29,25.6,25.23,0.0,0.0,0.0
2026-01-29T11:00:00+00:00,site_002,114.64,0.7,80.49,43.0,34.85,0.0,0.0,0.0
2026-01-29T12:00:00+00:00,site_002,105.91,0.0,82.68,54.6,23.23,0.0,0.0,0.0
2026-01-29T13:00:00+00:00,site_002,111.24,7.67,80.54,73.8,38.37,0.0,0.0,0.0
2026-01-29T14:00:00+00:00,site_002,101.87,3.05,80.89,85.8,24.03,0.0,0.0,0.0
2026-01-29T15:00:00+00:00,site_002,79.14,4.46,79.94,87.6,3.66,0.0,0.0,0.0
2026-01-29T16:00:00+00:00,site_002,54.01,22.65,80.52,85.7,0.0,3.86,0.0,0.0
2026-01-29T17:00:00+00:00,site_002,26.28,28.21,110.08,65.7,0.0,40.0,15.59,0.0
2026-01-29T18:00:00+00:00,site_002,0.0,17.97,110.32,45.7,0.0,40.0,52.35,0.0
2026-01-29T19:00:00+00:00,site_002,0.0,35.79,107.76,25.7,0.0,40.0,31.97,0.0
2026-01-29T20:00:00+00:00,site_002,0.0,22.67,107.56,10.0,0.0,31.4,53.49,0.0
2026-01-29T21:00:00+00:00,site_002,0.0,37.11,109.24,10.0,0.0,0.0,72.13,0.0
2026-01-29T22:00:00+00:00,site_002,0.0,31.47,61.51,10.0,0.0,0.0,30.04,0.0
2026-01-29T23:00:00+00:00,site_002,0.0,44.2,61.56,10.0,0.0,0.0,17.36,0.0
2026-01-30T00:00:00+00:00,site_002,0.0,46.21,61.16,10.0,0.0,0.0,14.95,0.0
2026-01-30T01:00:00+00:00,site_002,0.0,31.01,61.12,10.0,0.0,0.0,30.11,0.0
2026-01-30T02:00:00+00:00,site_002,0.0,31.3,59.73,10.0,0.0,0.0,28.43,0.0
2026-01-30T03:00:00+00:00,site_002,0.0,36.55,62.91,10.0,0.0,0.0,26.36,0.0
2026-01-30T04:00:00+00:00,site_002,0.0,33.0,62.79,10.0,0.0,0.0,29.79,0.0
2026-01-30T05:00:00+00:00,site_002,0.0,26.46,61.47,10.0,0.0,0.0,35.01,0.0
2026-01-30T06:00:00+00:00,site_002,0.0,14.81,59.76,10.0,0.0,0.0,44.95,0.0
2026-01-30T07:00:00+00:00,site_002,27.02,20.03,96.34,10.0,0.0,0.0,49.29,0.0
2026-01-30T08:00:00+00:00,site_002,51.26,19.96,97.21,10.0,0.0,0.0,25.99,0.0
2026-01-30T09:00:00+00:00,site_002,69.71,18.84,97.04,10.0,0.0,0.0,8.49,0.0
2026-01-30T10:00:00+00:00,site_002,91.52,0.02,78.73,16.4,12.81,0.0,0.0,0.0
2026-01-30T11:00:00+00:00,site_002,106.36,2.01,81.75,29.7,26.62,0.0,0.0,0.0
2026-01-30T12:00:00+00:00,site_002,94.83,3.23,79.25,39.1,18.81,0.0,0.0,0.0
2026-01-30T13:00:00+00:00,site_002,111.26,11.82,79.48,59.1,40.0,0.0,0.0,3.6
2026-01-30T14:00:00+00:00,site_002,97.52,0.16,82.07,66.9,15.61,0.0,0.0,0.0
2026-01-30T15:00:00+00:00,site_002,65.81,19.25,81.7,68.6,3.36,0.0,0.0,0.0
2026-01-30T16:00:00+00:00,site_002,57.97,19.85,80.81,67.1,0.0,2.99,0.0,0.0
2026-01-30T17:00:00+00:00,site_002,25.14,24.3,109.49,47.1,0.0,40.0,20.05,0.0
2026-01-30T18:00:00+00:00,site_002,0.0,25.79,110.13,27.1,0.0,40.0,44.34,0.0
2026-01-30T19:00:00+00:00,site_002,0.0,24.13,110.28,10.0,0.0,34.2,51.95,0.0
2026-01-30T20:00:00+00:00,site_002,0.0,39.52,107.06,10.0,0.0,0.0,67.54,0.0
2026-01-30T21:00:00+00:00,site_002,0.0,34.15,105.56,10.0,0.0,0.0,71.41,0.0
2026-01-30T22:00:00+00:00,site_002,0.0,30.52,61.1,10.0,0.0,0.0,30.58,0.0
2026-01-30T23:00:00+00:00,site_002,0.0,42.61,62.35,10.0,0.0,0.0,19.74,0.0
2026-01-01T00:00:00+00:00,site_003,0.0,13.23,14.56,47.8,0.0,1.33,0.0,0.0
2026-01-01T01:00:00+00:00,site_003,0.0,12.32,13.24,46.3,0.0,0.92,0.0,0.0
2026-01-01T02:00:00+00:00,site_003,0.0,12.18,12.73,45.4,0.0,0.55,0.0,0.0
2026-01-01T03:00:00+00:00,site_003,0.0,10.55,13.88,39.9,0.0,3.33,0.0,0.0
2026-01-01T04:00:00+00:00,site_003,0.0,11.79,11.47,40.4,0.32,0.0,0.0,0.0
2026-01-01T05:00:00+00:00,site_003,0.0,5.98,13.41,28.0,0.0,7.43,0.0,0.0
2026-01-01T06:00:00+00:00,site_003,0.0,4.79,12.57,15.0,0.0,7.78,0.0,0.0
2026-01-01T07:00:00+00:00,site_003,8.74,5.16,28.88,10.0,0.0,3.0,11.98,0.0
2026-01-01T08:00:00+00:00,site_003,15.65,5.0,27.38,10.0,0.0,0.0,6.73,0.0
2026-01-01T09:00:00+00:00,site_003,23.55,4.83,26.87,12.5,1.51,0.0,0.0,0.0
2026-01-01T10:00:00+00:00,site_003,27.31,1.79,19.45,28.6,9.65,0.0,0.0,0.0
2026-01-01T11:00:00+00:00,site_003,37.98,3.1,22.51,53.6,15.0,0.0,0.0,3.57
2026-01-01T12:00:00+00:00,site_003,34.91,2.69,20.99,78.6,15.0,0.0,0.0,1.61
2026-01-01T13:00:00+00:00,site_003,36.55,1.31,20.3,100.0,12.84,0.0,0.0,4.72
2026-01-01T14:00:00+00:00,site_003,27.57,0.26,21.73,100.0,0.0,0.0,0.0,6.1
2026-01-01T15:00:00+00:00,site_003,24.15,3.79,19.66,100.0,0.0,0.0,0.0,8.28
2026-01-01T16:00:00+00:00,site_003,16.11,2.78,20.86,96.7,0.0,1.97,0.0,0.0
2026-01-01T17:00:00+00:00,site_003,8.7,3.9,35.61,71.7,0.0,15.0,8.01,0.0
2026-01-01T18:00:00+00:00,site_003,0.0,9.73,35.97,46.7,0.0,15.0,11.24,0.0
2026-01-01T19:00:00+00:00,site_003,0.0,10.8,31.89,21.7,0.0,15.0,6.09,0.0
2026-01-01T20:00:00+00:00,site_003,0.0,10.01,34.08,10.0,0.0,7.02,17.05,0.0
2026-01-01T21:00:00+00:00,site_003,0.0,12.36,34.92,10.0,0.0,0.0,22.56,0.0
2026-01-01T22:00:00+00:00,site_003,0.0,11.37,14.79,10.0,0.0,0.0,3.42,0.0
2026-01-01T23:00:00+00:00,site_003,0.0,12.19,11.6,11.0,0.59,0.0,0.0,0.0
2026-01-02T00:00:00+00:00,site_003,0.0,13.75,14.72,10.0,0.0,0.6,0.37,0.0
2026-01-02T01:00:00+00:00,site_003,0.0,10.41,12.7,10.0,0.0,0.0,2.29,0.0
2026-01-02T02:00:00+00:00,site_003,0.0,9.34,14.56,10.0,0.0,0.0,5.22,0.0
2026-01-02T03:00:00+00:00,site_003,0.0,11.86,11.87,10.0,0.0,0.0,0.01,0.0
2026-01-02T04:00:00+00:00,site_003,0.0,10.82,12.23,10.0,0.0,0.0,1.41,0.0
2026-01-02T05:00:00+00:00,site_003,0.0,5.18,14.49,10.0,0.0,0.0,9.31,0.0
2026-01-02T06:00:00+00:00,site_003,0.0,6.83,14.74,10.0,0.0,0.0,7.91,0.0
2026-01-02T07:00:00+00:00,site_003,8.2,8.32,28.79,10.0,0.0,0.0,12.27,0.0
2026-01-02T08:00:00+00:00,site_003,15.04,1.89,29.45,10.0,0.0,0.0,12.52,0.0
2026-01-02T09:00:00+00:00,site_003,26.68,5.76,28.22,17.0,4.22,0.0,0.0,0.0
2026-01-02T10:00:00+00:00,site_003,26.88,3.08,22.71,29.1,7.25,0.0,0.0,0.0
2026-01-02T11:00:00+00:00,site_003,38.41,4.05,22.43,54.1,15.0,0.0,0.0,5.03
2026-01-02T12:00:00+00:00,site_003,39.4,3.73,19.97,79.1,15.0,0.0,0.0,8.16
2026-01-02T13:00:00+00:00,site_003,33.41,1.39,19.64,100.0,12.54,0.0,0.0,2.62
2026-01-02T14:00:00+00:00,site_003,26.45,4.62,21.99,100.0,0.0,0.0,0.0,9.08
2026-01-02T15:00:00+00:00,site_003,25.28,1.93,20.49,100.0,0.0,0.0,0.0,6.72
2026-01-02T16:00:00+00:00,site_003,16.94,5.28,21.37,100.0,0.0,0.0,0.0,0.85
2026-01-02T17:00:00+00:00,site_003,7.81,6.63,34.52,75.0,0.0,15.0,5.08,0.0
2026-01-02T18:00:00+00:00,site_003,0.0,7.46,35.63,50.0,0.0,15.0,13.17,0.0
2026-01-02T19:00:00+00:00,site_003,0.0,8.43,35.35,25.0,0.0,15.0,11.92,0.0
2026-01-02T20:00:00+00:00,site_003,0.0,6.44,36.49,10.0,0.0,9.0,21.05,0.0
2026-01-02T21:00:00+00:00,site_003,0.0,7.57,35.78,10.0,0.0,0.0,28.21,0.0
2026-01-02T22:00:00+00:00,site_003,0.0,9.46,10.43,10.0,0.0,0.0,0.97,0.0
2026-01-02T23:00:00+00:00,site_003,0.0,12.69,12.19,10.8,0.5,0.0,0.0,0.0
2026-01-03T00:00:00+00:00,site_003,0.0,10.62,11.5,10.0,0.0,0.48,0.4,0.0
2026-01-03T01:00:00+00:00,site_003,0.0,10.94,10.87,10.1,0.07,0.0,0.0,0.0
2026-01-03T02:00:00+00:00,site_003,0.0,8.47,10.15,10.0,0.0,0.06,1.62,0.0
2026-01-03T03:00:00+00:00,site_003,0.0,11.72,10.93,11.3,0.79,0.0,0.0,0.0
2026-01-03T04:00:00+00:00,site_003,0.0,11.76,8.92,16.0,2.84,0.0,0.0,0.0
2026-01-03T05:00:00+00:00,site_003,0.0,8.98,12.77,10.0,0.0,3.6,0.19,0.0
2026-01-03T06:00:00+00:00,site_003,0.0,8.13,10.07,10.0,0.0,0.0,1.94,0.0
2026-01-03T07:00:00+00:00,site_003,10.22,5.91,21.44,10.0,0.0,0.0,5.31,0.0
2026-01-03T08:00:00+00:00,site_003,15.62,1.53,21.65,10.0,0.0,0.0,4.5,0.0
2026-01-03T09:00:00+00:00,site_003,25.01,6.25,20.19,28.4,11.07,0.0,0.0,0.0
2026-01-03T10:00:00+00:00,site_003,32.46,5.27,15.9,53.4,15.0,0.0,0.0,6.83
2026-01-03T11:00:00+00:00,site_003,32.96,3.28,16.74,78.4,15.0,0.0,0.0,4.5
2026-01-03T12:00:00+00:00,site_003,31.61,0.57,18.35,100.0,12.96,0.0,0.0,0.87
2026-01-03T13:00:00+00:00,site_003,30.85,0.49,18.18,100.0,0.0,0.0,0.0,13.16
2026-01-03T14:00:00+00:00,site_003,33.36,4.96,18.84,100.0,0.0,0.0,0.0,19.48
2026-01-03T15:00:00+00:00,site_003,28.24,3.34,16.93,100.0,0.0,0.0,0.0,14.65
2026-01-03T16:00:00+00:00,site_003,16.45,1.9,14.67,100.0,0.0,0.0,0.0,3.68
2026-01-03T17:00:00+00:00,site_003,9.64,5.51,24.06,85.2,0.0,8.91,0.0,0.0
2026-01-03T18:00:00+00:00,site_003,0.0,7.68,22.9,60.2,0.0,15.0,0.22,0.0
2026-01-03T19:00:00+00:00,site_003,0.0,8.63,26.9,35.2,0.0,15.0,3.27,0.0
2026-01-03T20:00:00+00:00,site_003,0.0,7.91,24.66,10.2,0.0,15.0,1.75,0.0
2026-01-03T21:00:00+00:00,site_003,0.0,10.63,23.93,10.0,0.0,0.12,13.18,0.0
2026-01-03T22:00:00+00:00,site_003,0.0,11.15,11.03,10.2,0.12,0.0,0.0,0.0
2026-01-03T23:00:00+00:00,site_003,0.0,10.28,9.78,11.0,0.5,0.0,0.0,0.0
2026-01-04T00:00:00+00:00,site_003,0.0,10.82,8.22,15.3,2.6,0.0,0.0,0.0
2026-01-04T01:00:00+00:00,site_003,0.0,9.57,9.31,15.7,0.26,0.0,0.0,0.0
2026-01-04T02:00:00+00:00,site_003,0.0,12.09,10.38,18.6,1.71,0.0,0.0,0.0
2026-01-04T03:00:00+00:00,site_003,0.0,11.97,8.87,23.8,3.1,0.0,0.0,0.0
2026-01-04T04:00:00+00:00,site_003,0.0,10.4,12.59,20.2,0.0,2.19,0.0,0.0
2026-01-04T05:00:00+00:00,site_003,0.0,7.69,9.99,16.4,0.0,2.3,0.0,0.0
2026-01-04T06:00:00+00:00,site_003,0.0,7.06,9.08,13.0,0.0,2.02,0.0,0.0
2026-01-04T07:00:00+00:00,site_003,9.33,7.64,22.96,10.0,0.0,1.8,4.19,0.0
2026-01-04T08:00:00+00:00,site_003,15.7,4.73,19.98,10.8,0.45,0.0,0.0,0.0
2026-01-04T09:00:00+00:00,site_003,27.48,1.03,19.04,26.6,9.47,0.0,0.0,0.0
2026-01-04T10:00:00+00:00,site_003,26.14,2.9,14.34,51.1,14.7,0.0,0.0,0.0
2026-01-04T11:00:00+00:00,site_003,34.6,1.83,17.13,76.1,15.0,0.0,0.0,4.3
2026-01-04T12:00:00+00:00,site_003,39.06,2.56,16.9,100.0,14.34,0.0,0.0,10.38
2026-01-04T13:00:00+00:00,site_003,38.62,2.24,18.06,100.0,0.0,0.0,0.0,22.8
2026-01-04T14:00:00+00:00,site_003,29.15,1.19,18.04,100.0,0.0,0.0,0.0,12.3
2026-01-04T15:00:00+00:00,site_003,26.4,2.31,16.5,100.0,0.0,0.0,0.0,12.21
2026-01-04T16:00:00+00:00,site_003,17.55,3.88,16.69,100.0,0.0,0.0,0.0,4.74
2026-01-04T17:00:00+00:00,site_003,9.48,7.67,26.44,84.5,0.0,9.29,0.0,0.0
2026-01-04T18:00:00+00:00,site_003,0.0,4.75,24.97,59.5,0.0,15.0,5.22,0.0
2026-01-04T19:00:00+00:00,site_003,0.0,7.59,23.3,34.5,0.0,15.0,0.71,0.0
2026-01-04T20:00:00+00:00,site_003,0.0,11.69,25.7,11.2,0.0,14.01,0.0,0.0
2026-01-04T21:00:00+00:00,site_003,0.0,12.74,26.08,10.0,0.0,0.72,12.62,0.0
2026-01-04T22:00:00+00:00,site_003,0.0,10.55,9.99,10.9,0.56,0.0,0.0,0.0
2026-01-04T23:00:00+00:00,site_003,0.0,9.41,10.64,10.0,0.0,0.54,0.69,0.0
2026-01-05T00:00:00+00:00,site_003,0.0,8.63,11.85,10.0,0.0,0.0,3.22,0.0
2026-01-05T01:00:00+00:00,site_003,0.0,8.35,11.03,10.0,0.0,0.0,2.68,0.0
2026-01-05T02:00:00+00:00,site_003,0.0,13.09,11.81,12.1,1.28,0.0,0.0,0.0
2026-01-05T03:00:00+00:00,site_003,0.0,9.75,12.27,10.0,0.0,1.26,1.26,0.0
2026-01-05T04:00:00+00:00,site_003,0.0,6.28,14.9,10.0,0.0,0.0,8.62,0.0
2026-01-05T05:00:00+00:00,site_003,0.0,6.86,13.52,10.0,0.0,0.0,6.66,0.0
2026-01-05T06:00:00+00:00,site_003,0.0,8.73,14.17,10.0,0.0,0.0,5.44,0.0
2026-01-05T07:00:00+00:00,site_003,8.45,5.85,26.97,10.0,0.0,0.0,12.67,0.0
2026-01-05T08:00:00+00:00,site_003,18.27,3.69,29.37,10.0,0.0,0.0,7.41,0.0
2026-01-05T09:00:00+00:00,site_003,27.12,3.67,27.98,14.7,2.81,0.0,0.0,0.0
2026-01-05T10:00:00+00:00,site_003,33.84,2.95,20.96,39.7,15.0,0.0,0.0,0.83
2026-01-05T11:00:00+00:00,site_003,37.36,2.32,21.61,64.7,15.0,0.0,0.0,3.07
2026-01-05T12:00:00+00:00,site_003,36.04,2.26,19.89,89.7,15.0,0.0,0.0,3.41
2026-01-05T13:00:00+00:00,site_003,30.58,0.0,22.42,100.0,6.18,0.0,0.0,1.98
2026-01-05T14:00:00+00:00,site_003,27.81,0.97,21.01,100.0,0.0,0.0,0.0,7.77
2026-01-05T15:00:00+00:00,site_003,26.29,1.28,20.35,100.0,0.0,0.0,0.0,7.22
2026-01-05T16:00:00+00:00,site_003,19.06,5.82,21.61,100.0,0.0,0.0,0.0,3.27
2026-01-05T17:00:00+00:00,site_003,9.0,3.85,32.66,75.0,0.0,15.0,4.81,0.0
2026-01-05T18:00:00+00:00,site_003,0.0,3.88,32.07,50.0,0.0,15.0,13.19,0.0
2026-01-05T19:00:00+00:00,site_003,0.0,8.36,32.66,25.0,0.0,15.0,9.3,0.0
2026-01-05T20:00:00+00:00,site_003,0.0,9.78,32.05,10.0,0.0,9.0,13.27,0.0
2026-01-05T21:00:00+00:00,site_003,0.0,10.37,32.13,10.0,0.0,0.0,21.76,0.0
2026-01-05T22:00:00+00:00,site_003,0.0,9.2,10.9,10.0,0.0,0.0,1.7,0.0
2026-01-05T23:00:00+00:00,site_003,0.0,13.85,13.0,11.4,0.85,0.0,0.0,0.0
2026-01-06T00:00:00+00:00,site_003,0.0,11.63,10.09,14.0,1.54,0.0,0.0,0.0
2026-01-06T01:00:00+00:00,site_003,0.0,12.41,13.31,12.5,0.0,0.9,0.0,0.0
2026-01-06T02:00:00+00:00,site_003,0.0,9.35,10.43,10.7,0.0,1.08,0.0,0.0
2026-01-06T03:00:00+00:00,site_003,0.0,9.63,14.96,10.0,0.0,0.42,4.91,0.0
2026-01-06T04:00:00+00:00,site_003,0.0,11.2,10.85,10.6,0.35,0.0,0.0,0.0
2026-01-06T05:00:00+00:00,site_003,0.0,9.9,13.0,10.0,0.0,0.36,2.74,0.0
2026-01-06T06:00:00+00:00,site_003,0.0,8.67,10.91,10.0,0.0,0.0,2.24,0.0
2026-01-06T07:00:00+00:00,site_003,9.47,4.17,29.72,10.0,0.0,0.0,16.08,0.0
2026-01-06T08:00:00+00:00,site_003,16.71,4.22,29.05,10.0,0.0,0.0,8.12,0.0
2026-01-06T09:00:00+00:00,site_003,22.84,2.88,26.64,10.0,0.0,0.0,0.92,0.0
